barcode,collNo_Text,collector_Text,collrTeam_Text,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LatDecL
104636,1746,P. Genelle,G. Fleming,Citrus Co.,Annonaceae,Asimina,null,null,108408,null,null,null,TRUE,1258,null,reticulata,Shuttlew. ex Chapm.,null,04/15/1973,"Withlacoochee State Forest, State Forest Road R13.",null,Sandy.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
55976,26468,O. K. Lakela,,Sumter Co.,Aspleniaceae,Asplenium,null,null,84569,null,null,null,TRUE,3381,null,abscissum,Willd.,null,09/21/1963,"Indian Field Ledges, W of Withlacoochee River off FL 48.",Aug 1989,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association; ferns frequent in understory.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
48043,25468,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",Citrus Co.,Aspleniaceae,Asplenium,null,null,84558,null,null,null,TRUE,3381,null,abscissum,Willd.,null,10/21/1962,"Withlacoochee River, E of Pineola.",Aug 1989,"Rock crevices, low ledges; limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. over outcrops; Distichum in marshy borders.",Fertile,null,null,null,null,Rare.,null,null,null,null,FALSE,null,-82.272868,28.688879
202273,224,C. vanHoek,S. Petty,Hernando Co.,Aspleniaceae,Asplenium,null,null,84613,null,null,null,TRUE,988,null,heterochroum,Kunze,null,03/15/1991,"Headquarters Tract; E side of US 41 N, 0.25 mi. N of FL 476, ca. 8 mi. N of Brooksville. T21S, R20E, Sec. 20.",null,On limestone rocks and limestone cutbanks.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.387871,28.555272
48042,25468,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",Citrus Co.,Aspleniaceae,Asplenium,null,null,84606,null,null,null,TRUE,988,null,heterochroum,Kunze,null,10/21/1962,"Withlacoochee River, E of Pineola.",Jan 1990,"Shady crevices; limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. over outcrops; Distichum in marshy borders.",Fertile,null,null,null,null,Rare.,null,null,null,null,FALSE,null,-82.272868,28.688879
57486,26800,O. K. Lakela,,Citrus Co.,Aspleniaceae,Asplenium,null,null,84677,null,null,null,TRUE,3599,null,platyneuron,L.,Britton et al.,01/26/1964,Near Boy Scout Camp.,Aug 1989,Rim of cave opening; in limestone.,Fertile,null,null,null,null,Few tufts noted.,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
55975,26469,O. K. Lakela,,Sumter Co.,Aspleniaceae,Asplenium,null,null,84679,null,null,null,TRUE,3599,null,platyneuron,L.,Britton et al.,09/21/1963,"Indian Field Ledges, E of Withlacoochee River off FL 48.",Aug 1989,Soil of hammock; hammock of interspersed flat limestone outcrops with overhead of magnificent oak association.,Fertile,null,null,null,null,Abundant.,null,null,null,null,FALSE,null,-81.8167,28.35
185061,10363,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",Sumter Co.,Aspleniaceae,Asplenium,null,null,84635,,null,null,TRUE,3599,,platyneuron,L.,Britton et al.,04/02/1985,"Along dirt road 1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River; 3 mi. NW of Wahoo. T20S, R21E, Sec. 20, SE¼ of SE¼.",Aug 1989,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,28.6833
120616,1506,A. G. Shuey,,Citrus Co.,Aspleniaceae,Asplenium,null,null,21317,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,11/08/1975,Contact USF Herbarium if additional information is required,Aug 1989,"From small, round, chimney-shaped cave. On limestone side with mossed and liverworts below zone of Thelypteris kunthii and T. torresiana [Macrothelypteris torresiana].",Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
191628,s.n.,C. vanHoek,,Citrus Co.,Aspleniaceae,Asplenium,null,null,21322,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,04/11/1987,Contact USF Herbarium if additional information is required,Aug 1989,On limestone rocks.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
56014,27466,O. K. Lakela,,Sumter Co.,Aspleniaceae,Asplenium,null,null,21305,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,09/21/1963,Contact USF Herbarium if additional information is required,Aug 1989,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association. Ferns frequent in understory.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,null,null,null
55754,25786,O. K. Lakela,,Citrus Co.,Aspleniaceae,Asplenium,null,null,21311,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,04/13/1963,Contact USF Herbarium if additional information is required,Aug 1989,Open oak forest with Juniperus and Ilex. Ferns in rock cavities [that are?] open at top. Holes dry.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
48046,25477,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",Citrus Co.,Aspleniaceae,Asplenium,null,null,21314,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,10/21/1962,Contact USF Herbarium if additional information is required,Aug 1989,"Limestone formations. Remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus, and Carya spp. Over outcrops; Distichum [? Taxodium distichum ?] in marshy borders. Crevices of limestone, low ledges.",Fertile,null,null,null,null,null,null,null,null,null,TRUE,null,null,null
55473,26021,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Aspleniaceae,Asplenium,null,null,21315,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,06/03/1963,Contact USF Herbarium if additional information is required,Aug 1989,Limestone formations. Remnants of ancient fern grottoes and associations of notably large trees. Vertical face of limestone outcrop.,Fertile,null,null,null,null,Occasional.,null,null,null,null,TRUE,null,null,null
191611,s.n.,C. vanHoek,,Citrus Co.,Aspleniaceae,Asplenium,null,null,84544,null,null,null,TRUE,1091,null,x curtissii,Underw.,null,04/11/1987,"Dames Caves, Citrus Wildlife Management Area. T20S, R18E, Sec. 31.",Aug 1989,Embedded in Marchantia on soft limestone walls of sinkhole.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
48041,25470,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",Citrus Co.,Aspleniaceae,Asplenium,null,null,84545,null,null,null,TRUE,1091,null,x curtissii,Underw.,null,10/21/1962,"Withlacoochee River, E of Pineola.",Aug 1989,"Crevices of low ledges; limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. over outcrops; Distichum in marshy borders.",Fertile,null,null,null,null,Rare.,null,null,null,null,FALSE,null,-82.272868,28.688879
56013,26467,O. K. Lakela,,Sumter Co.,Aspleniaceae,Asplenium,null,null,84579,null,null,null,TRUE,1092,null,x plenum,E.P. St. John ex Small,null,09/21/1963,"Indian Field Ledges, W of Withlacoochee River off FL 48.",Aug 1989,With A. abscissum in chinks of limestone ledges; hammock of interspersed flat limestone outcrops with overhead of magnificent oak association; ferns frequent in understory.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
207063,329,C. vanHoek,S. Petty,Hernando Co.,Rutaceae,Atalantia,null,null,32500,null,null,null,TRUE,444,null,buxifolia,Poir.,Oliv. ex Benth.,12/04/1992,"Headquarters Tract; corner of FL 476 and US 41.  T21S, R20E, Sec. 19, SW¼ of SE¼.",Feb 2014,Disturbed area at edge of oak hammock and along a stream bank.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
211048,398,C. vanHoek,,Citrus Co.,Poaceae,Axonopus,null,null,10621,null,null,null,TRUE,2188,null,fissifolius,Raddi,Kuhlm.,08/19/1994,"Citrus Wildlife Management Area.  T19S, R19E, Sec. 6.",null,null,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
252938,2340,J. M. Kunzer,,Polk Co.,Poaceae,Axonopus,null,null,45381,null,null,null,TRUE,2188,null,fissifolius,Raddi,Kuhlm.,04/03/2008,"Ca. 1.2 km SE of the FL 471 bridge over the Withlacoochee River, ca. 6 km NNE of the junction of FL 471 and US 98.",null,Poorly drained flatwoods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04944444,28.3025
238747,3074,M. T. Strong,,Sumter Co.,Poaceae,Axonopus,null,null,10615,null,null,null,TRUE,2188,null,fissifolius,Raddi,Kuhlm.,12/28/2002,"Along N side of FL 44, ca. 1.5 km E of Withlacoochee River and Rutland.",null,Marshy depression.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.2,28.85
10004,6975,G. R. Cooley,R.J. Eaton,Levy Co.,Poaceae,Axonopus,null,null,10784,null,null,null,TRUE,2068,null,furcatus,Flüggé,Hitchc.,09/16/1959,On banks of Withlacoochee River below Yankeetown.,null,null,Fruit,null,null,null,null,Repent.,null,null,null,null,FALSE,null,-82.823055,29.031521
162066,463,G. Robinson,,Sumter Co.,Poaceae,Axonopus,null,null,10797,null,null,null,TRUE,2068,null,furcatus,Flüggé,Hitchc.,11/12/1981,"Along the Withlacoochee River, ca. 2.75 mi. SE of Cumpressco.  T25S, R23E, Sec. 9, SW¼.",null,Low hardwood forest.,Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,null,-82.0333,28.35
238783,3062,M. T. Strong,,Citrus Co.,Poaceae,Axonopus,null,null,10762,null,null,null,TRUE,2068,null,furcatus,Flüggé,Hitchc.,12/28/2002,"S side of FL 44, Tsala Apopka Lake region, 4-5 km W of the Withlacoochee River, ca. 7 km E of Inverness.",null,Wet hammock forest.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.330372,28.835818
143387,s.n.,T. F. Rochow,,Pasco Co.,Poaceae,Axonopus,null,null,10743,null,null,null,TRUE,2068,null,furcatus,Flüggé,Hitchc.,11/30/1978,Withlacoochee River.,null,Low area along river.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
